mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__C,mean_test_business_score,std_test_business_score,mean_test_roc_auc,std_test_roc_auc
2898.9517270723977,59.39123073849421,2.601529836654663,0.1554735345382924,1.0,0.4108020826544805,0.005029220137924951,0.7489211556342896,0.0030058471857626543
2548.616137981415,10.549766185314851,1.4417721430460613,0.23054732707591863,5.0,0.41079147024787016,0.005040321349864885,0.7489191545346823,0.003007700342806312
2615.3381712436676,21.921680029547012,1.7406521638234456,0.30079133257616486,2.0,0.41076317005892266,0.0050527403467235995,0.7489199582243381,0.0030068222924114936
3032.083047389984,41.77340932537474,3.3882931073506675,0.9801199398039426,0.5,0.4107596328403307,0.005066274175545102,0.7489246337218383,0.0030032358211037106
3033.2224005063376,18.634859733175606,5.456133286158244,2.000402495966965,0.1,0.4104660201960808,0.005152286336345939,0.7489466573387468,0.0029856475550819788
2994.6818074385324,40.85337361653966,4.806378444035848,2.096876046258608,0.05,0.41031390834640175,0.005023472752063761,0.7489694436098407,0.002967000947808256
2136.4777313868203,260.7779095101317,3.288212776184082,0.4418755141755654,0.01,0.4100981240092305,0.004901072118827567,0.7490323448581474,0.0028638439172823625
